  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
